bodyId,type,instance,superclass,subclass,somaSide,rootSide,somaNeuromere,exitNerve,mancBodyid,mancType,flywireType,status,statusLabel,literature_muscle,literature_action,literature_sources,muscle_bridge_status,limits
834952,"MNnm07,MNnm12","MNnm07,MNnm12_R",vnc_motor,nm,R,,T1,DProN,15789.0,"MNnm07,MNnm12",,Traced,Reviewed,unassigned,頸部注釈のみ。具体的筋/作用未同定,GOR24;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
853504,"MNnm07,MNnm12","MNnm07,MNnm12_L",vnc_motor,nm,L,,T1,DProN,24975.0,"MNnm07,MNnm12",,Traced,Reviewed,unassigned,頸部注釈のみ。具体的筋/作用未同定,GOR24;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
903152,ADNM1 MN,ADNM1 MN_L,vnc_motor,nm,L,,T1,CvN,10407.0,ADNM1,,Traced,Roughly traced,TH1 candidate via CvNA1,頸部作用候補。Gorko CvNA1/2はVNC由来で横走水平筋を支配,GOR24,cross_nomenclature_unverified,ADNMとCvNAの直接同義対応を今回は未検証。筋を確定欄に転記しない。
903153,MNnm13,MNnm13_R,vnc_motor,nm,R,,T1,DProN,15244.0,MNnm13,,Traced,Reviewed,unassigned,頸部注釈のみ。具体的筋/作用未同定,GOR24;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
903679,MNad67,MNad67_L,vnc_motor,ad,L,,A8,AbNT,11063.0,MNad67,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
903852,hg3 MN,hg3 MN_R,vnc_motor,wm,R,,T2,ADMN,10931.0,hg3 MN,,Traced,Reviewed,fourth axillary hg3 / iv3,翅基部硬節を介する直接操舵。単一の固定yaw/pitch/roll作用は今回割り当てない,MANC;AZE24;EHR23,exact_type_label_bridge,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。
904990,MNad62,MNad62_R,vnc_motor,ad,R,,A8,AbNT,19067.0,MNad62,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
905210,MNnm11,MNnm11_L,vnc_motor,nm,L,,T1,DProN,102542.0,MNnm11,,Traced,Reviewed,unassigned,頸部注釈のみ。具体的筋/作用未同定,GOR24;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
905584,MNad66,MNad66_R,vnc_motor,ad,R,,A8,AbNT,10872.0,MNad66,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
905617,MNnm09,MNnm09_L,vnc_motor,nm,L,,T1,DProN,12603.0,MNnm09,,Traced,Reviewed,unassigned,頸部注釈のみ。具体的筋/作用未同定,GOR24;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
905709,MNad55,MNad55_R,vnc_motor,ad,R,,A9,AbNT,24593.0,MNad55,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
906003,MNhm43,MNhm43_R,vnc_motor,hm,R,,T3,AbN1,49582.0,MNhm43,,Traced,Reviewed,haltere basalar hb1 or hb2 (unordered pair),平均棍操舵,MANC;EHR23,unordered_muscle_pair,hb1/hb2のどちらを各型が支配するかは未決。MANC49582は両型に重複対応。
906111,MNad20,MNad20_R,vnc_motor,ad,R,,A9,AbNT,22670.0,MNad20,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
906520,MNad40,MNad40_L,vnc_motor,ad,L,,A1,AbN2,11638.0,MNad40,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
906612,"DVMn 3a, b","DVMn 3a, b_L",vnc_motor,wm,L,,T1,PDMNa,13586.0,"DVMn 3a, b",,Traced,Reviewed,DVM3,間接飛翔動力筋・翅挙上。非同期伸張活性化でDLMと拮抗,AZE24,exact_type_label_bridge,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。
908158,MNad17,MNad17_L,vnc_motor,ad,L,,A9,AbNT,16437.0,MNad17,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
908181,hi1 MN,hi1 MN_L,vnc_motor,hm,L,,T3,AbN1,20786.0,hi1 MN,,Traced,Reviewed,haltere first axillary hi1,平均棍の直接操舵、感覚帰還を介する翅MN発火位相/動員調整候補,DIC19;EHR23;MANC,exact_type_label_bridge,DIC19の標識は複数筋MN。hi2とhiii2の個別機能・MaleCNSの複数候補間対応は未確定。
908285,MNad50,MNad50_R,vnc_motor,ad,R,,,AbNT,11584.0,MNad50,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
911334,MNad17,MNad17_R,vnc_motor,ad,R,,A9,AbNT,12468.0,MNad17,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
911338,MNad69,MNad69_L,vnc_motor,ad,L,,A10,AbNT,15832.0,MNad69,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
913939,MNad21,MNad21_R,vnc_motor,ad,R,,A1,AbN2,10473.0,MNad21,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
917601,MNx05,MNx05_L,cb_motor,pm,L,,,PhN,,,CB0769,Traced,Prelim Roughly traced,unassigned,口器/咽頭関連注釈のみ。具体的筋/作用未同定,GUS26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
924167,STTMm,STTMm_L,vnc_motor,wm,L,,T2,PDMNp,13214.0,STTMm,,Traced,Reviewed,small TTM-associated MN; TTM or intracoxal muscles 67/68 candidate,未確定：TTM/基節内のdepressor・levator候補,AZE24,candidate,小型2MN/側は筋作用未確定。主TTMnの跳躍作用を転記しない。
924612,MN6,MN6_L,cb_motor,pm,L,,,MxLbN,,,CB0858,Traced,Prelim Roughly traced,m6,labellum伸展,MCK20,exact_type_label_bridge,MN2DとMN4のa/b亜型は2026命名。2020の親型操作を各亜型の独立作用としない。機械的連動と神経回路協調も別。
925726,MN10,MN10_L,cb_motor,pm,L,,,PhN,,,MN10,Traced,Prelim Roughly traced,m10 (pharyngeal musculature),咽頭ポンプに関連する筋。各型の詳細作用は今回未検証,MCK20,exact_type_label_bridge,筋同定資料とポンプ作動を区別。MN12DとMN12Vは近接命名で機能類似を含意しない。
928688,FNM2,FNM2_L,vnc_motor,nm,L,,T1,DProN,24975.0,FNM2,,Traced,Reviewed,unassigned,頸部注釈のみ。具体的筋/作用未同定,GOR24;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
932321,"DVMn 3a, b","DVMn 3a, b_R",vnc_motor,wm,R,,T1,PDMNa,11776.0,"DVMn 3a, b",,Traced,Reviewed,DVM3,間接飛翔動力筋・翅挙上。非同期伸張活性化でDLMと拮抗,AZE24,exact_type_label_bridge,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。
932322,DVMn 1a-c,DVMn 1a-c_L,vnc_motor,wm,L,,T2,ADMN,10669.0,DVMn 1a-c,,Traced,Prelim Roughly traced,DVM1,間接飛翔動力筋・翅挙上。非同期伸張活性化でDLMと拮抗,AZE24,exact_type_label_bridge,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。
932796,DVMn 1a-c,DVMn 1a-c_L,vnc_motor,wm,L,,T2,ADMN,14017.0,DVMn 1a-c,,Traced,Reviewed,DVM1,間接飛翔動力筋・翅挙上。非同期伸張活性化でDLMと拮抗,AZE24,exact_type_label_bridge,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。
934019,hiii2 MN,hiii2 MN_L,vnc_motor,hm,L,,T3,AbN1,,hiii2 MN,,Traced,Reviewed,haltere third axillary hiii2,平均棍の直接操舵、感覚帰還を介する翅MN発火位相/動員調整候補,DIC19;EHR23;MANC,candidate,DIC19の標識は複数筋MN。hi2とhiii2の個別機能・MaleCNSの複数候補間対応は未確定。
935161,"MNad04,MNad48","MNad04,MNad48_L",vnc_motor,ad,L,,A10,AbNT,,"MNad04,MNad48",,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
102317324,MN1,MN1_R,cb_motor,pm,R,,GNG,MxLbN,,,CB0720,Traced,Reviewed,m1,rostrum退縮。伸展状態ではhaustellum屈曲も誘起,MCK20,exact_type_label_bridge,MN2DとMN4のa/b亜型は2026命名。2020の親型操作を各亜型の独立作用としない。機械的連動と神経回路協調も別。
492462351,MN11V,MN11V_R,cb_motor,pm,R,,,,,,CB0708,Traced,Reviewed,m11V (pharyngeal musculature),咽頭ポンプに関連する筋。各型の詳細作用は今回未検証,MCK20,exact_type_label_bridge,筋同定資料とポンプ作動を区別。MN12DとMN12Vは近接命名で機能類似を含意しない。
1004417640,MNx04,MNx04_L,cb_motor,pm,L,,,PhN,,,CB0715,Traced,Reviewed,unassigned,口器/咽頭関連注釈のみ。具体的筋/作用未同定,GUS26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
1050011487,"MNnm07,MNnm12","MNnm07,MNnm12_L",vnc_motor,nm,L,,T1,DProN,26924.0,"MNnm07,MNnm12",,Traced,Reviewed,unassigned,頸部注釈のみ。具体的筋/作用未同定,GOR24;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
1050014552,DLMn c-f,DLMn c-f_R,vnc_motor,wm,R,,T1,PDMNa,,DLMn c-f,,Traced,Reviewed,DLM fibres c-f,間接飛翔動力筋・翅下降。非同期伸張活性化の動力を調節,AZE24;HUR23,exact_type_label_bridge,"DLMn a,bは筋2線維を支配する1MN/側。DLMn c-fは4MN/側。論文MN1-5と個別一対一へ再番号付けしない。soma側と筋側は反対になり得る。"
1050045395,"DVMn 3a, b","DVMn 3a, b_R",vnc_motor,wm,R,,T1,PDMNa,162114.0,"DVMn 3a, b",,Traced,Reviewed,DVM3,間接飛翔動力筋・翅挙上。非同期伸張活性化でDLMと拮抗,AZE24,exact_type_label_bridge,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。
1050074465,MNad15,MNad15_R,vnc_motor,ad,R,,A6,AbN4,,MNad15,,Traced,Reviewed,unassigned,腹部/尾端注釈のみ。具体的筋/作用未同定,MANC;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
1050211750,"MNnm07,MNnm12","MNnm07,MNnm12_R",vnc_motor,nm,R,,T1,DProN,18717.0,"MNnm07,MNnm12",,Traced,Reviewed,unassigned,頸部注釈のみ。具体的筋/作用未同定,GOR24;BANC26,annotation_only,型名/出神経のみから具体的筋や作用を推定しない。
